Date,Close,High,Low,Open,Volume
2010-01-04,31.80473518371582,32.33225181973391,31.65087742257008,32.02453294359478,14919781
2010-01-05,32.068485260009766,32.44214405838982,31.936608643387657,32.44214405838982,21635263
2010-01-06,32.26631546020508,32.310274346369305,32.068495441694,32.26631546020508,18241894
2010-01-07,32.200374603271484,32.31027349270244,31.89265905440397,32.31027349270244,16102030
2010-01-08,32.7278938293457,32.96967277120731,32.2223615299327,32.354238208708395,34688790
2010-01-11,32.903724670410156,33.29936131722595,32.77184802403671,32.81580690616119,20804754
2010-01-12,33.69498825073242,33.76092823183438,32.793816334648064,33.16747175576349,40842717
2010-01-13,34.002708435058594,34.09062954007754,33.36529635444557,33.40925523003143,56450523
2010-01-14,34.90388488769531,35.12368264724774,34.50824824973141,34.70606489178954,76364793
2010-01-15,34.68408203125,34.81595865529334,34.28844545142565,34.46428430399727,40379234
2010-01-18,33.80488967895508,34.28844398749653,33.76093080615077,34.28844398749653,28470077
2010-01-19,34.134586334228516,34.420324038883926,33.848848629573105,33.848848629573105,24771864
2010-01-20,33.60707092285156,33.95874862556128,33.18945658550002,33.892808637072314,24449009
2010-01-21,32.969661712646484,33.76093493528897,32.881743956285064,32.99164282866055,21961576
2010-01-22,32.749874114990234,32.947690805017906,32.35423738108643,32.53007630213795,39766415
2010-01-25,33.01362991333008,33.25540884236949,32.33225872450255,32.35423649287535,22629270
2010-01-26,32.4421501159668,33.07956226660825,32.354229001288516,33.07956226660825,25528035
2010-01-27,32.486114501953125,32.8158111917148,32.1124589243262,32.442155614087866,16985806
2010-01-28,32.79381561279297,32.88173670360919,32.35422022025192,32.727875633142474,13877544
2010-01-29,32.420169830322266,32.74986647266452,32.04651430643724,32.31027094954151,22670381
2010-02-01,32.859771728515625,32.903730618586785,31.958599389739412,32.0025616336589,19194461
2010-02-02,33.16748809814453,33.29936812532876,32.8158136154006,32.88175362899272,19756414
2010-02-03,33.62904739379883,33.673006262106355,33.057572044260965,33.497167435029574,17981977
2010-02-04,32.79381561279297,33.40924983311977,32.70589787582343,33.36529096463501,15218129
2010-02-05,32.4641227722168,33.12351593625849,32.04650844319588,32.22234729104308,32715637
2010-02-08,33.255409240722656,33.27738700935872,32.17839796210317,32.3102779893132,32315374
2010-02-09,33.40925979614258,33.60707644023856,32.85976539160076,32.90372427319457,26578141
2010-02-10,32.94768524169922,33.848857463767246,32.83778635382984,33.848857463767246,23897798
2010-02-11,33.5411376953125,33.60707433665216,33.03560220400776,33.25539995206656,17290528
2010-02-12,33.277381896972656,33.49717967265636,33.10154635950401,33.189464128238335,11906403
2010-02-17,33.73896026611328,33.980739173077424,33.651042492952534,33.84885915948824,15305941
2010-02-18,33.69498825073242,33.936763709643934,33.5631082885285,33.82686485908958,10870230
2010-02-19,32.749874114990234,33.343327538921706,32.66195633138871,33.321349769945556,15214588
2010-02-22,33.5411376953125,33.651036569341905,33.3213399472537,33.651036569341905,12010372
2010-02-23,33.84885787963867,33.95875676885828,33.03560677018318,33.14550565940278,20658615
2010-02-24,33.67301559448242,33.93677223127362,33.360024474926135,33.36530007720062,13567185
2010-02-25,33.60707092285156,33.91478975118435,33.211437699612055,33.673010911340526,15445902
2010-02-26,33.67301559448242,34.09063334376212,33.65103783116092,34.068652226593024,17632752
2010-03-01,33.980735778808594,34.22251130777419,33.73895689599527,34.06865354318741,16929607
2010-03-02,33.62904739379883,34.20052274333669,33.541129657183774,34.20052274333669,21637020
2010-03-03,32.81581115722656,33.58510343252863,32.749871148573895,33.58510343252863,44383579
2010-03-04,32.024539947509766,32.22235998697358,31.95859993435516,32.09047996066437,56163569
2010-03-05,32.068485260009766,32.332245200947916,31.870668658153118,32.31026408792075,40587305
2010-03-08,32.50809860229492,32.66195977057129,32.33226301657703,32.48612083100459,26634044
