Date,Close,High,Low,Open,Volume
2010-01-04,1.3285629749298096,1.33138067555337,1.2686860389156693,1.2891146623493441,5387000
2010-01-05,1.338424801826477,1.3553312548498486,1.2750257079576968,1.334902634610161,3011000
2010-01-06,1.3489912748336792,1.35955777625828,1.3095429692584681,1.334902606267545,5331000
2010-01-07,1.3405383825302124,1.3504005030600585,1.3137698896279253,1.3412428497020252,2718000
2010-01-08,1.3504003286361694,1.3595578968362623,1.3278583897510592,1.3313805572049706,2899000
2010-01-11,1.3588534593582153,1.377168762975736,1.3405381557406946,1.3525135078097998,5127000
2010-01-12,1.338424801826477,1.3482869204172163,1.320109498711597,1.3482869204172163,9167000
2010-01-13,1.29756760597229,1.3356070611399777,1.2855922545949967,1.3356070611399777,9439000
2010-01-14,1.2982722520828247,1.3292672933322303,1.2785480967536125,1.3017944196782163,10654000
2010-01-15,1.2848880290985107,1.3074298860414197,1.2785481606997595,1.3074298860414197,1587000
2010-01-19,1.2545973062515259,1.2785480962763065,1.2186711632019045,1.260937174330824,3813000
2010-01-20,1.2651638984680176,1.2686860663110757,1.228533285720128,1.2475530592527266,1938000
2010-01-21,1.2672771215438843,1.3024987973500943,1.2531884512214002,1.2588238521703146,3386000
2010-01-22,1.2369869947433472,1.2722086856744805,1.2243071692131122,1.2595288601442456,9235000
2010-01-25,1.2433267831802368,1.2538932897597985,1.2299425751028439,1.2447356339291524,2614000
2010-01-26,1.251075029373169,1.2679813987578867,1.1862670841232024,1.199651286221513,7654000
2010-01-27,1.2264200448989868,1.264459423787695,1.215149074278204,1.2426220336756977,6963000
2010-01-28,1.2482577562332153,1.249666690904712,1.2151493869804448,1.2362823993513783,144576000
2010-01-29,1.224306583404541,1.258119407314631,1.2151489313491903,1.2482572881876783,33570000
2010-02-01,1.232759952545166,1.2461442410793617,1.2179668136323991,1.224306766298631,5095000
2010-02-02,1.2468489408493042,1.2538932785057872,1.2221937590516136,1.233464732892038,17729000
2010-02-03,1.2412129640579224,1.2461440656513991,1.2313509288211602,1.2355774793618743,12857000
2010-02-04,1.2130355834960938,1.2383952217824337,1.2017646144854777,1.2243065525067098,13767000
2010-02-05,1.2116267681121826,1.22007995312503,1.1693606750977554,1.215148935532127,5387000
2010-02-08,1.1982423067092896,1.217966458178268,1.188380272962342,1.2031733235827635,4983000
2010-02-09,1.1968334913253784,1.2243064443715859,1.1848581402937377,1.2003556583332189,1896000
2010-02-10,1.183449387550354,1.193311507067697,1.1630208493663765,1.1876760221970863,5780000
2010-02-11,1.2066960334777832,1.215149220472821,1.1623166128098272,1.1806319212783378,3700000
2010-02-12,1.2228976488113403,1.2250109660502737,1.182744957171988,1.1961291597267403,1632000
2010-02-16,1.2313514947891235,1.233464813018376,1.2165583511594895,1.225716007502828,4227000
2010-02-17,1.2264200448989868,1.2398042490329495,1.2095135889678128,1.2398042490329495,5077000
2010-02-18,1.2292377948760986,1.232759962839493,1.218671290985916,1.2306466452664349,4619000
2010-02-19,1.2348730564117432,1.2412129240057839,1.22289762032841,1.2327597392220317,3746000
2010-02-22,1.2221934795379639,1.2390998524570118,1.2137402930784398,1.2327599836061462,8465000
2010-02-23,1.224306583404541,1.232055301316688,1.2066957463654415,1.22219326616483,18202000
2010-02-24,1.2496668100357056,1.2588243824226688,1.226420477416576,1.2327603481421865,8523000
2010-02-25,1.2743216753005981,1.295454684409453,1.2461443298221253,1.2679817221828737,23197000
2010-02-26,1.2785483598709106,1.2813660609370494,1.2651640698689597,1.2715039392553302,2807000
2010-03-01,1.2891145944595337,1.3243362702746444,1.276434774371074,1.3172919351116221,8722000
2010-03-02,1.3187006711959839,1.3201095213116116,1.2813656812688474,1.2813656812688474,9810000
2010-03-03,1.3320847749710083,1.4046414277368027,1.3208138076379428,1.3208138076379428,10634000
2010-03-04,1.3426518440246582,1.3553316666510256,1.3032035256259862,1.3391296757381739,3966000
2010-03-05,1.3637845516204834,1.3849175566577354,1.341947079491951,1.341947079491951,3767000
2010-03-08,1.3602625131607056,1.3750556516802277,1.3447649914581763,1.3722378670228825,2220000
2010-03-09,1.3630802631378174,1.408868530693405,1.3489915912669006,1.3694202158647948,9227000
2010-03-10,1.3905534744262695,1.407459934105135,1.3637849762494083,1.3708293134551548,5449000
2010-03-11,1.3990060091018677,1.4067548100004317,1.3940749921550926,1.3940749921550926,3947000
2010-03-12,1.384212851524353,1.4088680183321438,1.3694197178496474,1.4018236849584893,4984000
2010-03-15,1.368011236190796,1.3778732719783968,1.3405382782537356,1.3778732719783968,1792000
2010-03-16,1.3736464977264404,1.3863263159441506,1.3496957113207464,1.3680110136324484,1623000
2010-03-17,1.4011194705963135,1.408163805239777,1.3778731494778658,1.3799864666659234,3094000
2010-03-18,1.4074593782424927,1.4088682283322054,1.3722376221491335,1.404641594087977,2112000
2010-03-19,1.4166165590286255,1.4285920754342758,1.3870303793223318,1.4166165590286255,6365000
2010-03-22,1.4046415090560913,1.4194347280153632,1.3877351410528083,1.3997104920530576,4734000
2010-03-23,1.4243663549423218,1.4300017573731458,1.4053465778253664,1.407459895724486,2819000
2010-03-24,1.3820998668670654,1.4229570270481757,1.3785776993337817,1.4229570270481757,1535000
2010-03-25,1.384212851524353,1.3912571848980075,1.360262067668881,1.3912571848980075,5835000
2010-03-26,1.4025284051895142,1.4229569420725767,1.38491748459968,1.38491748459968,5250000
2010-03-29,1.4243663549423218,1.437046094386797,1.4046421105339528,1.4152087000295508,2961000
2010-03-30,1.4356366395950317,1.4447942901181674,1.4060503711395045,1.4285923059580168,3539000
2010-03-31,1.4483164548873901,1.4567697229100423,1.420843501763942,1.4363411038220806,6620000
2010-04-01,1.4440900087356567,1.4652230135912778,1.4152082858180324,1.4574742955292748,3246000
2010-04-05,1.4271838665008545,1.4581789116519746,1.3940754197563414,1.4574745284292867,6120000
2010-04-06,1.4567701816558838,1.467336602061458,1.4088685943599712,1.4123908464619788,2358000
2010-04-07,1.4426814317703247,1.4609965706876722,1.4370458622994202,1.4497257676462938,1446000
2010-04-08,1.4159129858016968,1.4426815653795937,1.414504051315933,1.4426815653795937,1402000
2010-04-09,1.4095728397369385,1.4187304927662243,1.3968931029003469,1.4159127921303383,1983000
2010-04-12,1.4102773666381836,1.4194350195101941,1.3856221086096465,1.4032329472192426,2867000
2010-04-13,1.4194351434707642,1.4257749283587344,1.3912577152595471,1.3990064345394106,2367000
2010-04-14,1.51805579662323,1.5187601798200898,1.4440901865460938,1.4532478399061282,4783000
2010-04-15,1.5469375848770142,1.5497552854212817,1.5215779440782007,1.5215779440782007,6148000
2010-04-16,1.541301965713501,1.5483463008201819,1.52650891237453,1.5476419176945728,3439000
2010-04-19,1.542710781097412,1.5525728158971654,1.5004447737125968,1.5272131778762397,4867000
2010-04-20,1.5758192539215088,1.6117454804349711,1.5624349668694268,1.5828635890094156,8506000
2010-04-21,1.5384842157363892,1.6082231814326624,1.511715642422575,1.5849768595339047,5402000
2010-04-22,1.5166471004486084,1.539893426523404,1.4771986164941813,1.5384844921142382,6441000
2010-04-23,1.513829231262207,1.5229868850440043,1.4849475034582134,1.5096025959859587,1886000
2010-04-26,1.5349620580673218,1.5518685971718318,1.5004449326127514,1.503967016292723,2550000
2010-04-27,1.4793115854263306,1.53989306353652,1.4666318505336187,1.53989306353652,2506000
2010-04-28,1.4800161123275757,1.499740181383824,1.4567697921111806,1.4919914639617522,3139000
2010-04-29,1.5074894428253174,1.535666787335099,1.5025582563809063,1.5025582563809063,3185000
2010-04-30,1.444794774055481,1.527917871634464,1.4433858396760875,1.519464769208757,3603000
2010-05-03,1.4877647161483765,1.5124199685362647,1.4363410623780806,1.4546563639319119,4239000
2010-05-04,1.4123903512954712,1.4771981213394139,1.4032326166059965,1.4771981213394139,5540000
